<narrator>「ダミーメッセージ」=
<narrator>「ここにかぎらず！　忍者学校（アカデミー）じゅうに|ゆうしゅうなさくひんが　かざられてるらしいから」=<narrator>We have a lot of things on display here at the Academy.
<narrator>「いろいろ　さがしてみてね！」=<narrator>Be sure to examine them all!
<narrator>「忍者学校は　しばらく　おやすみなんだって！」=<narrator>I heard the Academy is on break for now!
<narrator>「３かいのきょうしつで|エビス先生を　みかけたよ！」=<narrator>Ebisu Sensei is posted at the classroom on the third floor!
<hinata><140108>「あっ・・・　あの・・・|<130c>しのびばな・ハナシノブ　っていうのを」=<hinata><140108>Um...do you have the <130c>Ninja Flower: Jacob's Ladder?
<hinata>「さがしてるんだけど・・・|もってないかな・・・　<w16>なんて」=<narrator>I've been searching for it and I...was never capable of finding it so....
<narrator><130c>しのびばな・ハナシノブを|ヒナタに　あげますか？=<narrator>Give Hinata <130c>Ninja Flower: Jacob's Ladder?
<narrator><instant>　あげない|　あげる<0B>=<narrator><instant> No| Happy wife is happy life
<hinata><14010D>「あっ・・・　も・・・　もし|みかけたら　おしえてほしいな・・・　<w16>なんて」=<hinata><14010D>Oh..well...if you happend to find one....please give it to me...
<hinata>「あっ・・・　ありがとう|ずっと　さがしてたんだ」=<hinata>Oh...thank you so much....! I've been searchin for it for the longest time now...
「かわり　・・・っていったら　わるいかも|しれないけど・・・　うけとってください」=I...was wondering if...you could accept this present from me...
<narrator><130e>ヒナタの忍しきふだを　てにいれた！<sound04>=<narrator>Obtained <130e>Hinata's Ninja Tag!<sound04>
<hinata>「ど・・・　どうぐとして　つかってみると|きっと　いいことがおこるから・・・」=<hinata>If...you use it in your inventory, interesting things might happen..!
<hinata>「シ・・・　<w16>シノくん？　もうすぐ|おとうさんと　任務に　でかけるって」=<hinata>Oh...Shino? He's on a mission with his father at the moment.
<hinata>「きいてたんだけど・・・　<w21>キバくんなら|くわしいこと　しってるかも・・・」=<hinata>Kiba told me about it...<w21>maybe he knows more...?
<hinata>「キバくんをさがして　きいてみたら|いいんじゃないかな・・・」=<hinata>Maybe you should go look for him...
<narrator>「もうすぐ　忍者学校が　さいかいするんだって！|みんなにあえるのが　たのしみだな！」=<narrator>School's gonna start again! I can't wait to see everybody again!
<hinata>「ネ・・・　<w16>ネジ兄さん・・・」=<hinata>Oh...Big Brother Neji...!
<narrator>「ここは　<blue>忍者学校（アカデミー）<black>だ！」=<narrator>This is the <blue>Ninja Academu<black>!
<narrator>「よこのかいだんを　のぼると　<blue>２かい<black>と　<blue>３かい<black>と|<blue>テラス<black>にいくことが　できるぞ！」=<narrator>The staricases will take you all the way up through the building till the terrace!
<narrator>「２かいと　３かいには　<blue>きょうしつ<black>があるし！」=<narrator>The second and third floors have <blue>classrroms<black>!
<narrator>「テラスでは　<blue>火影岩（ほかげいわ）<black>を|みることができるぞ！」=<narrator>You can see the <blue>Hokage Stone Faces <black>from the terrace!
