<kakashi>「幻術が　とけた！？」=<kakashi>The Genjutsu stopped!?
<kakashi>「紅！　アスマ！！」=<kakashi>Kurenai! Asuma!!
<kakashi2>「いっきに　カタをつけさせてもらう！」=<kakashi2>Leave these two to me!
<itachi>「よせ・・・<w16>　鬼鮫」=<itachi>Enough,<w16> Kisame
<itachi>「おまえが　そのひとと　まともにやりあえば|ただでは　すまない・・・」=<itachi>A fight with him won't be one without its severities
<itachi>「それに　じかんが　かかれば|ほかの忍が　ここに　かけつけるだろう」=<itachi>In addition to that, we can't afford to waste time they can use to bring in reinforcements
<itachi>「もくてきを　みうしなうな・・・　おまえは|ここに　キズをおいにきたわけじゃないだろう」=<itachi>Our mission is very clear. We are not here to pick fights and earn scars
<kakashi2>「では　そのもくてきとやらを　きこうか？」=<kakashi2>Care to tell us what this mission of yours might be?
<itachi>「さがしものを　みつけにきただけです」=<itachi>We are only here to pick up what we were tasked to find
<kakashi2>「さがしもの？|・・・さがしものとは　なんだ？」=<kakashi2>What do you mean by that!? What are you looking for!?
<kisame>「このかた　けっこー　ウルサイですね|やりますか？」=<itachi>Yeesh, don't you get tired from this guy's noisy questions?
<itachi>「すなおには　里から|でられそうに　ないな・・・」=<itachi>At this rate, we won't make it in time
<itachi>「だが　やりすぎるな|おまえの技（わざ）は　めだつ」=<itachi>Do what you will, for the sake of our mission
<kisame>「・・・きまりですね」=<kisame>...About time!
<kurenai>「ナイス！　カカシ！」=<kurenai>Good going, Kakashi!
<kakashi2>「きをぬくな・・・　あいつのチカラは|まだまだ　こんなもんじゃない」=<kakashi2>I suppose...they don't pose that big of a threat after all
<itachi>「<blue>うちはいちぞく<black>でない　アナタが　写輪眼を|ここまで　つかいこなすとは・・・」=<itachi>To think someone who isn't of <blue>Uchiha Blood <black>would be able to use the Sharingan so well
<itachi>「だが　アナタのカラダは　その眼（め）にあう|いちぞくのカラダではない」=<itachi>However your body cannot handle it for long, and you only have access to its power from one eye
<itachi>「<blue>うちはいちぞく<black>が　なぜ　さいきょうと|うたわれ　おそれられたか・・・」=<itachi>Do you want to know why the <blue>Uchiha Bloodline <black>was deemed superior than the rest?
<itachi>「写輪眼の　ほんとうのチカラを|みせてあげましょう！」=<itachi>I will show you the Sharingan's true power here and now!
<kakashi2>（ま・・・　まさか！！）=<kakashi2>(It...It couldn't be!)
<kakashi2>「ふたりとも　やつの　めをみるな！|うしろをむけ！！」=<kakashi2>Asuma, Kurenai! Shield your eyes and dodge his eyesight!
<kakashi2>「いまの　やつと　めがあったらおわりだ|アレとやりあえるのは　おそらく・・・」=<kakashi2>If you were to look into his eyes...
<kakashi2>「写輪眼を　もつものだけだ！」=<kakashi2>His Sharingan's power will be the least of your worries!
<itachi>「・・・たしかに　写輪眼を　もっていれば|<blue>万華鏡写輪眼（まんげきょうしゃりんがん）<black>に」=<itachi>Indeed, I am now using the powers of the <blue>Mangekyou Sharingan
<itachi>「たしょうの　ていこうはできる・・・|しかし　この　とくべつな　写輪眼のどう術」=<itachi>It allows me to tap deeper into the powers of my Visual Jutsu
<itachi>「<blue>幻術“月読（つくよみ）”<black>は　やぶれない」=<itachi>I can use the <blue>Tsukuyomi
<itachi>「オレをたおせるのは　おなじ“血”をもつ|写輪眼つかいだけだ」=<itachi>Only he of the same "blood" as me can ever hope to defeat me
<kakashi2>「サスケ・・・」=<kakashi2>Sasuke...
<itachi>「“月読”のせかいでは　くうかんも　じかんも|しつりょうも　すべては　オレがしはいする」=<itachi>When you're caught within the Tsukuyomi, I am its God. I control everything within it, be it time or space
<itachi>「これから７２じかん・・・|アナタを　いためつけつづける・・・」=<itachi>I shall enjoy seeing you in pain for the next 72 hours...
<kakashi2><instant>「ぐぁああああああ！！」=<kakashi2><instant>UNGYAAAAAAAAAH!
<kurenai>「どうしたの　カカシ！|いったい　なにがあったの！？」=<kurenai>What is happening, Kakashi! Is everything okay!?
<asuma>「やつが　しゃべりおわったとたん|きゅうに　さけびだしやがって！」=<asuma>Now that he's done flapping his yapper, it's time to make him scream!
<kakashi2>（月読せかいでの　７２じかんは　げんじつでの|いっしゅんにも　みたないというわけか）=<kakashi2>(I have felt the long agonizing passing of time here, but to them it was only a moment...)
<kisame>「ほう・・・　あの術をくらってまだ|たっているとは・・・」=<kisame>Oh my...Good to see he's back with us now!
<kakashi2>「ハァ　ハァ　ハァ<w5>・<w5>・<w5>・<w21>　ぐっ！|さがしものとは　サスケのことか？」=<kakashi2>Huff Puff<w5>.<w5>.<w5>.Are you searching for Sasuke or what!?
<itachi>「・・・・・・いや|<blue>“四代目火影のいさん”<black>ですよ」=<itachi>...I was sent here to retrieve the <blue>descendant of the Fourth Hokage
<kakashi2>「“四代目火影のいさん”だと！？」=<kakashi2>His descendant!?
<kakashi2>（ナルトか・・・　自来也さまの　じょうほうは|ただしかった　ようだな・・・）=<kakashi2>(Looks like Master Jiraiya was right all along...)
<kakashi2>「ねらいは・・・|ナルトのなかの　<blue>九尾<black>・・・　か？」=<kakashi2>You're here for his <blue>Nine Tailed Fox<black>,no?
<kakashi2>「うごいてるのが・・・|おまえらだけ　じゃないのは　しってる」=<kakashi2>You two are not the only ones tasked to do this, aren't you?
<kakashi2>「そしきめいは<w5>・<w5>・<w5>・<w21>|<blue>“暁（あかつき）”<black>だったか？」=<kakashi2>You two<w5>.<w5>.<w5>.<w21>are members of the <blue>Akatsuki
<itachi>「鬼鮫！　カカシさんは　つれていく|そのほかのかたには　きえてもらおう」=<itachi>Kisame! We must take him with us for now, the rest will have to disappear!
<guy>「木ノ葉剛力旋風！！」|（このはごうりきせんぷう）=<guy>Leaf Whirlwind!!
<kisame>「なにものです？」=<kisame>Just what are you!?
<guy>「木ノ葉のけだかき　あおい　もうじゅう|・・・マイト・ガイ！！」=<guy>The Hidden Leaf's Handsome Devil....Might Guy!
<kisame>「なんて　かっこうだ・・・|ちんじゅうの　まちがいでは？」=<kisame>I suggest you look at your reflection...you might want to reconsider
<itachi>「あのひとを　あまくみるな！」=<itachi>Do not underestimate him, Kisame
<kakashi2>「ぐっ！！」=<kakashi2>Hngh!!
<guy>（カカシを　ここまで　おいつめるとは・・・）=<guy>(Kakashi must have pushed through a lot...)
<guy>「ふたりとも　キッチリ　まえをみろ！」=<guy>You two! Keep on looking away!
<guy>「写輪眼と　たたかうばあいは　めとめを|あわせなければ　もんだいない！」=<guy>Fighting against a Sharingan means bad news if you look at your opponent dead in the eye
<guy>「つねに　あいての　あしだけをみて|うごきをよみ　たいしょするんだ」=<guy>I'll only need to look at my opponent's legs to read all of their movements anyways!
<kurenai>「そういわれれば|そうかも　しれないけど・・・」=<kurenai>I suppose that's true...
<asuma>「そんなことが　できんのはァ・・・|おまえだけだぞ」=<asuma>Looks like you're the only one we can count on
<guy>「まぁな！　だが　このじょうきょうで　そんな|ことも　いってられん！　いますぐ　なれろ」=<guy>Yeah, I guess! But the way we are now won't get us far with them
<asuma>「さぁて　どうする？」=<asuma>So what do we do?
<guy>「紅は　カカシを　いりょう班のところへ|アスマは　オレのえんごだ！」=<guy>Kurenai! Take Kakashi to the medics right away! You'll be my support, Asuma!
<guy>「あとは　オレのよんだ暗部（あんぶ）が|くるまで　すこしのあいだ　あいてしてやる」=<guy>We'll fight them until the Anbu I called out for arrive
<kisame>「おもしろい・・・　いいどきょうですね」=<kisame>How interesting
<itachi>「鬼鮫・・・　やめだ」=<itachi>We must back away, Kisame
<itachi>「オレたちは　せんそうを　しにきたんじゃない|ざんねんだが　これいじょうは　ナンセンスだ」=<itachi>We are not here to fight, it's pointless to stay here any longer
<itachi>「・・・いくぞ」=<itachi>...Let's go
<kisame>「せっかく　ウズいてきたのに|しかたないですねェ・・・」=<kisame>And I was just starting to enjoy this, oh well....
<asuma>「チィ・・・」=<asuma>Tch...
<guy>「・・・カカシを　はこぶぞ」=<guy>We need to rush Kakashi now....
<naruto>「サクラちゃん！　おまたせ」=<naruto>Sorry to keep you waitin', Sakura!
<sakura>「う<w5>・<w5>・<w5>・<w21>　ううん　そんなまってないから|だいじょうぶ・・・」=<sakura>It's....<w32>really okay
<naruto>「・<w5>・<w5>・<w5>・<w5>・<w5>・」=<naruto>.<w5>.<w5>.<w5>.<w5>.<w5>.
<sakura>「・<w5>・<w5>・<w5>・<w5>・<w5>・」=<sakura>.<w5>.<w5>.<w5>.<w5>.<w5>.
<sakura>「あのね<w5>・<w5>・<w5>・<w21>　サスケくんには　“ナルトには|いうな”っていわれたの<w21>　・・・でも」=<sakura>Well you see....Sasuke told me not to tell you a thing about this...but
<sakura>「やっぱり　ナルト・・・<w21>　アンタにも|いっておかなきゃって　おもって」=<sakura>But I...<w21>think you're better off knowing that
<sakura>「きいて・・・　くれるわよね？」=<sakura>Do you...wanna listen??
<narrator><instant>　きく|　きかない<0B>=<narrator><instant>　Listen|　Keep it to yourself<0B>
<naruto>「もちろん　きくってばよ！　いったい|なんなんだってばよ！　サクラちゃん」=<naruto>I wanna know all about it, believe it!
<sakura>「ナルト<w5>・<w5>・<w5>・<w21>　アンタなら　そういって|くれるとおもった　あのね・・・」=<sakura>I had a feeling you'd say that...
<naruto>「なんで　いま　サスケのはなしなんか|きかなきゃなんねーんだよ」=<naruto>I don't feel like talking about Sasuke at all
<sakura>「ナルト！　アンタってサイテー！！|サスケくんのこと　しんぱいじゃないの？」=<sakura>You're the worst, Naruto! Do you really not care about Sasuke to say that!?
<sakura>「おんなじ　スリーマンセルの|なかまじゃない！！」=<sakura>You're in the same squad for pete's sake!!
<naruto>「・<w5>・<w5>・<w5>・<w5>・<w5>・」=<naruto>.<w5>.<w5>.<w5>.<w5>.<w5>.
<naruto>「きくってばよ<w5>・<w5>・<w5>・」=<naruto>I'm listening...
<sakura>「<blue>大蛇丸<black>っておぼえてる？」=<sakura>Do you remember <blue>Orochimaru<black>?
<naruto>「三忍のひとりで　綱手のバァちゃんに|うでをなおせって　いってきたやつだろ？」=<naruto>Isn't he that Sannin guy who was begging Gramma Tsunade to heal his arms?
<sakura>「うん<w5>・<w5>・<w5>・<w21>　じつは　もっとまえにあってるの|中忍せんばつしけんの　死の森（しのもり）で」=<sakura>Yeah...<w21>Well there's more to that, during the Chunin Exams, at the Forest of Death...
<sakura>「いのちがけで　巻物（まきもの）のうばいあい|をしようと　おそってきたやつ　いたでしょ？」=<sakura>Do you remember the one who was all about putting your life on the line for the scroll?
<naruto>「あー！　サスケが　巻物わたそうとしたやつ？<w21>|・<w5>・<w5>・<w5>まさか　そいつが　大蛇丸！？」=<naruto>Wait...so the guy who Sasuke was about to hand the scroll to...<w32>was Orochimaru!?
<sakura>「そう<w5>・<w5>・<w5>・<w21>　そのあと　ナルトは　こうげき|されて　きをうしなってたでしょ？」=<sakura>That's right.<w5>.<w5>.<w21>And after you tried to attack him you lost conciousness, didn't you?
<sakura>「大蛇丸はサスケくんに<blue>“呪印（じゅいん）”<black>を|のこして　さっていった・・・」=<sakura>Orochimaru placed a <blue>curse mark <black>on Sasuke right after
<sakura>「そのとき　大蛇丸は　こういったの<w16>・<w16>・<w16>・」=<sakura>Then he told Sasuke this disturbing thing....
<sakura>“サスケくんは　かならず　ワタシを　もとめる|チカラを　もとめてね・・・”=<sakura>"You will seek me after witnessing the power I gave you"
<sakura>「なんどか　わすれようとおもった|でも　わすれることはできなかった」=<sakura>I tried forgetting this as much as I could, but looks like I didn't...
<sakura>「ずっと　ふあんだった<w5>・<w5>・<w5>・<w21>　さっきの|サスケくんをみて　かくしんにかわった」=<sakura>Seeing how Sasuke was acting today, it reminded me of it...<w32>I'm really worried
<sakura>「サスケくんは　チカラをもとめて|里を　ぬけるんじゃないか・・・って」=<sakura>What if Sasuke just...up and leaves the village to look for this power
<naruto>「だいじょうぶだってばよ！」=<naruto>Oh it'll be fine!
<naruto>「サスケは　あんなやつの　さそいになんか|のらねーし！　そんなこと　しなくても」=<naruto>Sasuke isn't the kind of guy to just betray us and leave!
<naruto>「すげー　つよいやつだってばよ！|オレが　ほしょうする！！」=<naruto>He's much stronger than that, I tell you!
<sakura>「うん！！」=<sakura>Yeah!!
<sakura>（ナルト<w5>・<w5>・<w5>・<w21>　ありがとう）=<sakura>(Naruto...thank you so much)
<sakura>「・<w5>・<w5>・<w5>・<w5>・<w5>・」=<sakura>.<w5>.<w5>.<w5>.<w5>.<w5>.
<symbol3A><small_sasuke>「こんなところで　なに　うろついてる？」=<symbol3A><small_sasuke>What are you doing here?
<sakura>「ちょっと　そとのくうきがすいたくて・・・」=<sakura>Just needed to get some fresh air...
<symbol3A><small_sasuke>「なら　もう　かえれ」=<symbol3A><small_sasuke>You better get home quick, then
<sakura>「どうして　なにもいってくれないの？」=<sakura>Why? Why won't you open up to me...
<sakura>「なんで　いつもだまって<w5>・<w5>・<w5>・<w5>　わたしに|なにひとつ　はなしてくれな・・・」=<sakura>Why are you always.<w5>.<w5>.<w5>.this quiet? I don't know a single thing about you even today...
<symbol3A><small_sasuke>「よけいな　おせわだって　いってんだよ|いちいち　オレに　かまうな」=<symbol3A><small_sasuke>Just mind your own business and stop pestering me about everything I say or do
<sakura>「・<w5>・<w5>・<w5>・<w5>・<w5>・」=<sakura>.<w5>.<w5>.<w5>.<w5>.<w5>.
<symbol3A><small_sasuke>「・<w5>・<w5>・<w5>・<w5>・<w5>・」=<symbol3A><small_sasuke>.<w5>.<w5>.<w5>.<w5>.<w5>.
<sakura>「わたしって　サスケくんに　きらわれて|ばっかりだね<w5>・<w5>・<w5>・<w21>　おぼえてる？」=<sakura>I've...<w21>really done nothing but bother you all the time, huh?
<sakura>「下忍になって　はじめて　３にんひとくみの|チームがきまったひ<w5>・<w5>・<w5>・」=<sakura>Do you remember the day we became Genin and were assigned to our teams?
<sasuke>「オイ！　ナルトは　どこにいった？　そろそろ|しゅうごうばしょにいく　じかんだってのに」=<sasuke>Where'd Naruto go? It's almost time!
<sakura>「ナルトなんて　ほっときゃいいじゃない！|サスケくんに　いつも　からむばっかでさ！」=<sakura>And why should we wait for him? Doesn't he always bother you, Sasuke?
<sakura>「まともな　そだちかた　してないからよ・・・|ホラ　アイツ　おやが　いないじゃない！？」=<sakura>I mean look at him, he has no parents, doesn't that make him weird enough!?
<sakura>「いつも　ひとりで　ワガママしほーだい！|わたしだったら　おやにおこられちゃうけど」=<sakura>He always acts so selfish and childish! 
<sakura>「ひとりって　おやに　おこられないし　だから|いろんなところで　ワガママがでるのよ！」=<sakura>My parents would have scolded me so hard if I were like him!
<sasuke>「こどく<w5>・<w5>・<w5>・」=<sasuke>His loneliness.<w5>.<w5>.<w5>.
<sakura>「え？」=<sakura>huh?
<sasuke>「おやにしかられて　かなしいなんて|レベルじゃねーぞ」=<sasuke>is on a whole other level of sadness than your parents scolding you
<sakura>「ど・・・<w16>　どうしたの？　きゅうに」=<sakura>Why did you...<w16>suddenly change face like that?
<sasuke>「<blue>おまえ　“うざい”よ<black>」=<sasuke><blue>If anyone's selfish and childish, it's you
<symbol3A><small_sasuke>「おぼえてないな・・・」=<symbol3A><small_sasuke>I don't remember that
<sakura>「ハハ<w5>・<w5>・<w5>・<w5>　そうだよね|もう　ずいぶん　まえのことだもんね」=<sakura>Oh<w5>.<w5>.<w5>.I can understand that. It's been such a long time, and everything
<sakura>「でも　“あのひ”から　はじまったんだよ|サスケくんとわたし　ナルトに　カカシ先生」=<sakura>But ever since this day you, me, Naruto, and Kakashi Sensei became one squad
<sakura>「４にんで　いろんな任務やって|くるしかったし　いろいろたいへんだった」=<sakura>The four of us went through so many missions and tough times
<sakura>「でも　やっぱり　なにより<w16>|・・・たのしかった」=<sakura>But they were...<w16>such good unforgettable times
<sakura>「サスケくんのいちぞくのことは　しってる|でも　ふくしゅうだけなんて・・・」=<sakura>I knew all about your family...
<sakura>「だれも　しあわせになんて　なれない|・・・サスケくんも　わたしも」=<sakura>But revenge never brought anyone a bit of happiness nor closure
<symbol3A><small_sasuke>「やっぱりな・・・」=<symbol3A><small_sasuke>As I thought....
<sakura>「！？」=<sakura>!?
<symbol3A><small_sasuke>「オレは　おまえとはちがう・・・<w16>　おまえたち|とは　まじわらない　ちがうみちにいる」=<symbol3A><small_sasuke>You and I are just on different paths
<symbol3A><small_sasuke>「４にんで　やってきた・・・<w16>　それを|じぶんのみちと　おもおうとしたこともある」=<symbol3A><small_sasuke>When we all were together...<w16>I thought this was the path I shared with you all...the path of the ninja
<symbol3A><small_sasuke>「４にんで　やってきたが　オレのこころは|けっきょく　ふくしゅうをきめた」=<symbol3A><small_sasuke>When we all worked together I realized...my true path all along was the path of revenge
<symbol3A><small_sasuke>「オレはそのために　いきてきた」=<symbol3A><small_sasuke>That is the reason for my existence
<symbol3A><small_sasuke>「おれは　おまえや　ナルトのようには|なれない」=<symbol3A><small_sasuke>I can never become like you or Naruto
<sakura>「・<w5>・<w5>・<w5>・<w5>・<w5>・」=<sakura>.<w5>.<w5>.<w5>.<w5>.<w5>.
<sakura>「また　サスケくんは　みずから|こどくになるの！？　サスケくんは　あのとき」=<sakura>You still want to shut yourself out, Sasuke!?
<sakura>「こどくはつらいって　おしえてくれた|いまは　それが　いたいほど　わかる！」=<sakura>You taught me the pain of loneliness on that day! I now know what that feels like..
<sakura>「わたしには　かぞくも　ともだちもいる|だけど　サスケくんが　いなくなったら・・・」=<sakura>I have my family and friends, but losing you...
<sakura>「わたしには・・・<w16>　わたしにとっては|こどくとおなじ<w5>・<w5>・<w5>・」=<sakura>The thought of losing you makes me feel this loneliness.<w5>.<w5>.<w5>.
<symbol3A><small_sasuke>「また　ここから　それぞれ　あたらしいみちが|はじまるだけだ・・・」=<symbol3A><small_sasuke>From this day forward, to each their own path...
<sakura>「わたしは！　わたしは　サスケくんが　すきで|すきでたまらない！！」=<sakura>I am....! I am...! I am in love with you, Sasuke!!!
<sakura>「サスケくんが　わたしと　いっしょにいて|くれれば　ぜったい　こうかいさせない！」=<sakura>I want to forever be with you, I won't make you regret that!
<sakura>「まいにち　たのしくするし　ぜったい|しあわせになるはずだから！！」=<sakura>Everyday will be a day filled with joy and peace, and I'll do all what I can to help you find happiness!
<sakura>「サスケくんのためなら　なんだってする！|だから<w5>・<w5>・<w5>・」=<sakura>I'll do anything for you, Sasuke! So I beg you.<w5>.<w5>.<w5>.<w5>.
<sakura>「<blue>おねがいだから　ここにいて！！<black>」=<sakura><blue>I beg you to never leave!!
<symbol3A><small_sasuke>「・<w5>・<w5>・<w5>・<w5>・<w5>・」=<symbol3A><small_sasuke>.<w5>.<w5>.<w5>.<w5>.<w5>.<w5>.
<sakura>「ふくしゅうだって　てつだう！　ぜったい|わたしが　なんとかして　みせるから・・・」=<sakura>I'll even help you with your revenge, anything to make it happen...
<sakura>「だからここに　わたしと　いっしょにいて！|だめなら　わたしも　いっしょにつれてって」=<sakura>If you truly wish to leave...then please, take me with you...
<symbol3A><small_sasuke>「<blue>やっぱり　おまえ・・・　“うざい”よ<black>」=<symbol3A><small_sasuke><blue>As I thought...you really are annoying
<sakura>「いかないで！！」=<sakura>Please don't leave!!
<sakura>「いくなら　ここで　おおごえだして|でも・・・」=<sakura>If you do then I will scream so loud I-
<symbol3A><small_sasuke>「サクラ・・・<w16>　ありがとう<w5>・<w5>・<w5>・」=<symbol3A><small_sasuke>Thank you...<w32>Sakura.<w5>.<w5>.<w5>.
<sakon>「おまちしておりました　<blue>“サスケさま”<black>」=<sakon>We've been awaiting you.
<symbol3A><small_sasuke>「・・・どういう　かぜの　ふきまわしだ」=<symbol3A><small_sasuke>What's with the change of attitude?
<sakon>「里を　ぬけられた　ときをもって　アナタは|わたしたちの　かしらになることに」=<sakon>We agreed to answer to you after you agreed to exit the village
<sakon>「きまっておりました・・・|いままでの　ぶれいを　おゆるしください」=<sakon>We ask for your forgiveness during our previous encounter
<symbol3A><small_sasuke>「フン　そんなこと　どうだっていい|いくぞ・・・」=<symbol3A><small_sasuke>I couldn't care less about that. Let's get going
<symbol3A><small_sasuke><instant>「・・・はじまりだ！！」=<symbol3A><small_sasuke><instant>...This is only the beginning!!
<sakura><instant>「サスケくん！！」=<sakura><instant>SASUKE!!
<sakura>「やっぱり　いっちゃった　<w16>・・・のね」=<sakura>He really...<w16>left
<sakura>「かなしんでる　ばあいじゃない・・・|火影さまに　ほうこくしに　いかなきゃ」=<sakura>Now's not the time to cry...I have to report this to the Hokage right away
<narrator>カカシを　そうさして　イタチ・キサメをたおせ！=<narrator>Take control of Kakashi and defeat Itachi and Kisame
