<akamaru>「ワン！　ワン！」=<akamaru>Woof woof!
<neji>（ナルト・・・　おまえは　オレを|やみのなかから　すくいだした）=<neji>(He's wrong...for it was you, Naruto, who saved me from the dark path I had once walked.)
<neji>「ナルト・・・　おまえは　オレより|いい眼（め）を　もっている」=<neji>Naruto...your eyes will forever be superior to mine for how well they see what's in people's hearts.
<lee>「だいじょうぶですよ！　ナルトくん！|ネジのいう　とおりです」=<lee>It'll all work out, Naruto!
<lee>「ナルトくんなら　サスケくんを|ぜったいに　とりもどせますよ！」=<lee>I know you'll get him back with us, Naruto!
<naruto>「・・・へへっ！　ネジ！　ゲジマユ！|さんきゅー！！」=<naruto>Heehee! Thank you guys!
<akamaru>「ワン！　ワン！」=<akamaru>Woof woof!
<kiba>「ああ　わかった・・・　おい　シカマル！|さきいそがなくて　いーのか？」=<kiba>I gotchu, Akamaru. Yo Shikamaru! We need to get going, yeah?
<shikamaru>「はぁ・・・　赤丸に　いわれちまうとはな」=<shikamaru>Right... We need to follow Akamaru's nose before it loses their scent.
<shikamaru>「てきは　あとふたり・・・　うまくやれば|あと　１かいのせっしょくで　いける！」=<shikamaru>We have two more of these people to deal with, so let's not lose our pace!
<naruto>「・・・そして　サスケは　ぜってー|つれもどす！！」=<naruto>...We get them outta the way, and Sasuke will be with us!!
<shikamaru>「んじゃ　いくぜ！！」=<shikamaru>Come on, let's get going now!!
