<koharu>「いまや　もめごとのタネは　そこらじゅうに|ころがっておる　・・・大蛇丸だけではない」=<koharu>We have much more forces to worry about...not just Orochimaru
<homura>「うむ・・・　<blue>五代目火影（ごだいめほかげ）<black>は|いますぐにでも　ひつようだ！」=<homura>Yes...We must begin searching for the <blue>Fifth Hokage<black>effective immediately!
<koharu>「・・・やはり　<blue>あやつ<black>　・・・か？」=<koharu>...So...is it <blue>that person<black> you're thinking of?
<homura>「ほかに　だれもおらんであろう・・・|しかし　そのゆくえがわからん」=<homura>There is no one else capable...but we don't know where they are
<koharu>「ときに　カカシたい　第７班（だいななはん）が|任務（にんむ）をおえる　ころではないか？」=<koharu>Isn't it about time for Kakashi's Team 7 to complete their mission?
<homura>「カカシたちに　あやつのそうさくを|させるつもりか？」=<homura>Are you thinking of sending them on the search mission?
<koharu>「あんじずとも　うずまきナルト　うちはサスケ|ならびに　春野（はるの）サクラの力は」=<koharu>The unexpected bond of friendship between Naruto Uzumaki, Sasuke Uchiha, and Sakura Haruno is quite a feat.
<koharu>「めざましく　せいちょうしておる|・・・<blue>火の意志（ひのいし）<black>を　ひきついでな」=<koharu>This friendship is what represents <blue>Will of Fire<black>, and what helps it carry on through
<jiraiya>「そろそろ　いくぞ　ナルト」=
<naruto>「じゃーな！　綱手のバァちゃん！！」=
<tsunade>「ああ<w5>・<w5>・<w5>・<w21>　いってきな」=
<naruto>「みててくれ<w16>・<w16>・<w16>・」=
<jiraiya>「なにしてる　いくぞ　ナルト！」=
<naruto>「オウってばよ！！」=
<tsunade>「この里には　たのもしい　こどもたちが|そだっている<w5>・<w5>・<w5>・」=
<tsunade>「猿飛（さるとび）先生<w5>・<w5>・<w5>・<w21>　あなたはやはり|すばらしい　火影だった」=
<tsunade>（あなたたちの　つくりあげた　木ノ葉隠れ|という　おおきな木を　たくされた　いじょう）=
<tsunade>（この里を　どんなきけんが　おそっても）=
<tsunade>（ちいさな　木ノ葉たちを　まもり|そだてるのが　わたしのやくめ）=
<tsunade>「火影は　たいへんだな<w16>・<w16>・<w16>・」=
<shizune>「なにかおっしゃいましたか？　綱手さま」=
<tsunade>「いいや<w5>・<w5>・<w5>・」=
<tsunade>（これからだな・・・<w21>|すべてがはじまるのは<w16>・<w16>・<w16>・）<03><naruto><narrator>綱手が　ぶじ　里にもどり|里のくうきは　あわただしくなっていた<w16>・<w16>・<w16>・=
<narrator>綱手が　ぶじ　里にもどり|里のくうきは　あわただしくなっていた<w16>・<w16>・<w16>・=
<tsunade>「ここにくるまで　まちを　あるいてきたが|木ノ葉も　ずいぶんと　さまがわりしたね」=
<koharu>「・・・いいな　綱手！<w21>　そうきゅうに|五代目火影のしゅうにんを　せんげんするのだ」=
<koharu>「里はいまから　その<blue>しゅうにん<black>の|じゅんびにはいる」=
<tsunade>「しゅうにんしきだの　なんだのって|めんどくさいねェ<w5>・<w5>・<w5>・」=
<shizune>「綱手さま！！」=
<tsunade>「ハイハイ・・・　わかってますよ|これも　火影の任務　<w5>・<w5>・<w5>・<w21>ってか」=
<koharu>「里のものにつたえよ・・・<w21>|五代目火影を　ひろうせねばな」=
<koharu>「みな　よくあつまってくれた！|これから　あたらしい火影を　しょうかいする」=
<homura>「綱手・・・<w16>　あいさつしなさい」=
<shizune>「綱手さま・・・<w16>　がんばってください！！」=
<tsunade>「きょうから　あたしが|木ノ葉の里を　おさめる<w16>・<w16>・<w16>・」=
<tsunade><instant>「五代目火影だ！！」=
