<tsunade>「こうみえても　５０だいなんでね|さいげつは　ひとをかえるのよ」=Oh get over it! 
<tsunade>「猿飛（さるとび）先生もおなじよ」=You preach just like Sarutobi Sensei used to
<tsunade>「としとった　ジジィが　いきがってりゃ|そりゃ　大蛇丸にやられるわ！」=That stubborn old fool threw his life away as well just to beat Orochimaru!
<jiraiya>「！！」=!!!!
<tsunade>「火影なんて　クソよ|バカいがい　やりゃしないわ」=A Hokage is nothing short of a fool who's blinded by their dreams!
<naruto>「オレのまえで　じいちゃんや四代目を|バカにするようなやつ<w5>・<w5>・<w5>・」=You dare call Gramps and the Fourth Hokage fools right in front of me? 
<naruto>「おんなだからって　かんけいねェ！|ちからいっぱい　ぶんなぐってやる！！」=They are twice, no, thrice the Ninja you will ever be!!
<tsunade>「・<w5>・<w5>・<w5>・<w5>・<w5>・」=.<w5>.<w5>.<w5>.<w5>.<w5>.
<naruto>「・<w5>・<w5>・<w5>・<w5>・<w5>・」=.<w5>.<w5>.<w5>.<w5>.<w5>.
<tsunade>「フン・・・<w16>　いいどきょうだね|このわたしに　むかって・・・」=Tch...<w16>You're so brave for blabbering these words to my face
<tsunade>「ついてきな　<w16>・・・ガキ！<w21>|あいてして　やろうじゃないか！」=You know what?<w16> Come with me, Brat! I feel like pummeling you!
<jiraiya>「<w5>・<w5>・<w5>・<w5>にしても　そのくびかざり|まだ　だいじに　もっとるとはのォ」=.<w5>.<w5>.<w5>.<w5>.<w5>.
<jiraiya>「あのふたりの　かたみなんだろ|それを　かけるとはな」=
<tsunade>「フン・・・・・・」=
<jiraiya>「きになるか・・・」=
<tsunade>「なにがだ？」=
<jiraiya>「・<w5>・<w5>・<w5>ナルトだよ」=
<tsunade>「・<w5>・<w5>・<w5>・<w5>・<w5>・<w5>べつに」=
<jiraiya>「それにしちゃあ　こどもあいてに|おとなげないのォ・・・」=
「あの術を　１にちで|マスターできるはずが　ないだろ」=
<tsunade>「チィ・・・」=
<jiraiya>「なに　ヤケになっておる」=
<tsunade>「べつに　なにも|ヤケになど　なってない！」=
<jiraiya>「また　大蛇丸に　あうのか？」=
<jiraiya>「やつが　どんな　とりひきを|もちかけてきたかは　しらんがのォ<w5>・<w5>・<w5>・」=
<jiraiya>「けつろんを　いそぐな！|それと　ひとことだけは　いっておく」=
<jiraiya>「れきだいの　火影たちは　木ノ葉の里と|そこに　いきるものたちを　まもり」=
<jiraiya>「らんせをおさめ　里をはんえいさせるという|そのりそう<w5>・<w5>・<w5>・」=
<jiraiya>「<blue>ゆめに　いのちをかけた<black>」=
<jiraiya>「せんだいのきもちが　わからぬ|おまえでは　ないだろう」=
<jiraiya>「もし　その木ノ葉の里を|うらぎるような　マネをしてみろ」=
<jiraiya>「そのときは　ワシが　おまえをたおすぞ」=
<tsunade>「・<w5>・<w5>・<w5>わたしには|もう　かんけいないでしょ」=
<jiraiya>「みぢかなものが　いなくなって|なにもかんじないのは　さつりくしゃだけだ」=
<jiraiya>「おまえは　ちがうだろ？」=
<jiraiya>「おまえほど　里のものたちの　みを|あんじているやつは　いなかった」=
<tsunade><instant>「そのくらいで　せっきょうはやめろ！」=
<tsunade>「どうして　あんなガキを|わたしのまえに　つれてきた<w5>・<w5>・<w5>・」=
<jiraiya>「にてるだろ？|としのころも　おなじくらいだよ<w5>・<w5>・<w5>・」=
<tsunade>（それだけじゃない<w5>・<w5>・<w5>・<w32>|そのゆめも　なまいきなところも）=
<shizune>「・・・・・・綱手さまには|あいするかたが　ふたりおられました」=
<shizune>「綱手さまのおとうと　縄樹（なわき）さま|そして　わたしのおじの　ダンです」=
<shizune>「しかし　よのなかは　せんらんじだい<w5>・<w5>・<w5>・<w5>|おふたりとも　木ノ葉の忍として　任務につき」=
<shizune>「木ノ葉の里を　まもるそんざいになる　という|こころざしなかばで　たおれました」=
<shizune>「綱手さまが　あの“くびかざり”を|たくした　つぎのひに<w5>・<w5>・<w5>・」=
<shizune>「おふたりとも　たおれたのです」=
<naruto>「綱手のバァちゃんが　きょうから|五代目火影に　なんのかぁ～～」=
<jiraiya>「なんだ　ふまんそうだのォ<w16>・・・　ナルト」=
<naruto>「だって　三代目のじぃちゃんと　くらべると|・・・なんだかなぁ」=
<naruto>「きしょうが　あらくって　ワガママっぽくて|かねにルーズで　いんけんで　バカだし」=
<naruto>「なーんか　ちゃーんと　やっていけんのか|しんぱいに　なってくるってばよ」=
<shizune>「あっ！？　あの　ツ・・・　綱手さま|なにか　ちゅうもんしましょうか？」=
<naruto>「だいたい　５０さいのババァなのに|わかく変化（へんげ）　してんのがなぁ」=
<naruto>「火影とも　あろうやつが|みんなに　ウソついてて　いいのかなぁ」=
<tsunade><instant>「おもてへ　でな！　ガキ！！」=
<shizune>「あひィ～～！」=
<jiraiya>（ハァ～・・・　なにやら　まえと|おなじような　てんかいだのォ・・・）=
